GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	direction	logFC_ave	power	TF
VPS13C	-1.0930844352247036	8.511878470444103	-8.271965033706776	5.891505143151881e-10	5.529149522061645e-6	12.460844405435457	T1h	-1	-0.6611827127731194	0.999645263446487	0
RBM5	-1.2485004635560966	7.711320850293704	-8.232895916540857	6.612771598428114e-10	5.844031404160195e-6	12.354930997700068	T1h	-1	-1.0539890032878283	0.9998804330782819	0
WDR33	-0.7022702558354847	9.953316263372178	-8.222463924563183	6.820072775856208e-10	5.844031404160195e-6	12.326615453030689	T1h	-1	-0.7334603524183226	0.9999999744127092	0
ANO5	-0.7768440242860253	5.559442528552117	-8.171039066462159	7.942372337348901e-10	6.522143790558629e-6	12.18681734970376	T1h	-1	-0.7327936019915285	0.9999999930302621	0
TSPAN12	-1.0148157896394485	6.451811940034947	-8.133409847866018	8.880648496128443e-10	6.604842188500205e-6	12.084296686130601	T1h	-1	-0.7807990934610762	0.9986720374145102	0
TMEM87A	-0.7592845086235958	8.951066187040563	-8.0962142409614	9.918545649645377e-10	6.981380895766819e-6	11.982771167714349	T1h	-1	-0.6493835465012384	0.9999999088146223	0
ARNT2	0.9299005499991235	10.084513521568555	8.075564656756544	1.054694024142525e-9	7.157805352126066e-6	11.926328606521347	T1h	1	0.7285525842188108	0.9999999361194456	1
GRAMD1C	-1.3015970861921193	5.112177411968273	-8.064639430061945	1.0895565371302693e-9	7.157805352126066e-6	11.89644327826934	T1h	-1	-1.3015970861921193	0.9999977535792733	0
XYLB	-1.3078022003396175	4.841820168183578	-7.937563465728905	1.5919932164350142e-9	9.030414661717054e-6	11.547684735592254	T1h	-1	-0.8647370779157217	0.9995655203197445	0
ARMC9	-0.7005248280339931	6.005390463156667	-7.935113113711676	1.6037045785558284e-9	9.030414661717054e-6	11.54093916515257	T1h	-1	-0.6338777325616952	0.9999799276447947	0
PNPT1	-0.6562303895071624	7.033045995621647	-7.848285515452008	2.080168267393248e-9	1.0699635160289243e-5	11.301416057071096	T1h	-1	-0.7034801031914343	0.999999425312714	0
ARFGEF1	-0.7843935847806414	9.388915141563078	-7.795793254597239	2.4353729241427453e-9	1.1958601240521418e-5	11.156148135863441	T1h	-1	-0.6755672179879414	0.9999300791470702	0
ACAP2	-0.8626721301221814	7.695903983120714	-7.771961773692115	2.6163186106575864e-9	1.1991500861926506e-5	11.090082974563297	T1h	-1	-0.7551603770312088	0.9993596684057588	0
WDR77	-1.1666771272251113	7.236306063800375	-7.7410478556560784	2.8714664443522787e-9	1.286182028906192e-5	11.00427931554003	T1h	-1	-1.1387062458960762	0.9990795037708733	1
WDR12	-0.7768312144832663	8.811014193991301	-7.687100091742509	3.3785481391869547e-9	1.41671868396494e-5	10.854263073158512	T1h	-1	-0.6501965817067146	0.9998791959411489	0
USP33	-0.6274111265874236	5.789733766042025	-7.672115950750396	3.5348377755441156e-9	1.4513749336569511e-5	10.81253289914641	T1h	-1	-0.6897022955318364	0.9999999999984218	0
EPS8	-0.9333355695248766	5.520081289868082	-7.661516867808392	3.6497858469236983e-9	1.46798855888798e-5	10.78299856560338	T1h	-1	-0.821203421012987	0.9999997576464253	0
ERCC8	-1.0788408626817727	6.646502495313166	-7.648806692620262	3.792624592943828e-9	1.4685457703229803e-5	10.747563871811861	T1h	-1	-0.7940713848858855	0.9999997168204365	0
ASPSCR1	-0.7446085965468034	7.729727407390353	-7.648146314081543	3.800198610058249e-9	1.4685457703229803e-5	10.745722273254303	T1h	-1	-0.8771769301312433	0.9998614514478429	0
SLC25A38	-0.849379948921194	8.041260125731297	-7.586454766333259	4.5796298007235884e-09	1.6490007082735087e-5	10.573453983643462	T1h	-1	-0.7253245337333711	0.9999999999999838	0
PI4KA	-0.6892072858261731	9.08395619743074	-7.573604032805322	4.7613340096565075e-9	1.6742801113677383e-5	10.537512820792076	T1h	-1	-0.6151607782181565	1	0
EIF4A2	-0.7794286794185012	12.096044022776693	-7.543743371713759	5.212203140366926e-9	1.7711066270966813e-5	10.453923408760096	T1h	-1	-0.7140670616341893	0.9986935616966319	0
ST7	-0.788057585327576	5.99544442302594	-7.487346851225558	6.184909192798641e-9	1.969464809124708e-5	10.295770226966772	T1h	-1	-0.6357279715563345	0.9999996539491892	0
DPH5	-1.0890790616327584	6.255450749997828	-7.4851227678874555	6.226824589356293e-9	1.969464809124708e-5	10.289525739489983	T1h	-1	-0.8834473540510617	0.9999999789470865	0
C16ORF62	-0.6553944080744376	8.396325376416119	-7.416090465518179	7.68090397088845e-9	2.221429426675183e-5	10.095427945990133	T1h	-1	-0.5915325094711008	0.9999714919601104	0
MGAT3	0.8626045737498291	10.355227007557394	7.413053707331998	7.752223587978805e-9	2.221429426675183e-5	10.086877243367168	T1h	1	0.8626045737498291	1	0
RBMX	-1.0176577886037892	6.3785519832747815	-7.404258092304594	7.962589386655317e-9	2.2418556666851095e-5	10.06210535609795	T1h	-1	-0.7672679737272792	0.9970000825683931	0
RBKS	-0.7849281172619396	8.919572852994365	-7.383257339072132	8.488487562191408e-9	2.3425283470785795e-5	10.00292443554151	T1h	-1	-0.6027569218446608	0.9999997691061406	0
CNPY3	-0.94205337402677	8.189607094025229	-7.367376215358414	8.909361582112216e-9	2.3425283470785795e-5	9.958138620619527	T1h	-1	-0.8764995416465939	0.9999999908650219	0
NADSYN1	-0.8667544805995471	6.795648422471922	-7.366606970129208	8.930274675340822e-9	2.3425283470785795e-5	9.955968597431434	T1h	-1	-0.6895056573197457	0.9996461036406468	0
ATXN7L1	-0.9998621319489613	6.446769003551056	-7.362843266699488	9.033313428688886e-9	2.3425283470785795e-5	9.945350344850402	T1h	-1	-0.759566133790546	0.9994984645030586	0
ATL2	-0.8728217960719302	8.135882112297045	-7.350987901179057	9.36579044671702e-9	2.3972044732477624e-5	9.911893608794811	T1h	-1	-0.9333269349337165	0.9999999997573636	0
RCL1	-0.6677545101827125	7.206064324933252	-7.332678453866748	9.903717359612963e-9	2.470714217850584e-5	9.86019300773041	T1h	-1	-0.7084751527885247	0.9999917742809646	0
UBE4B	-0.6393566576206577	9.553367994962022	-7.32592608646903	1.010988270156682e-8	2.4906201529444942e-5	9.841117132369133	T1h	-1	-0.7060442875962419	0.9998021275161314	0
COG6	-0.7232271935199943	8.850394142248163	-7.289964613096491	1.1283138574346049e-8	2.6791880515498995e-5	9.739441366203044	T1h	-1	-0.6813362233501147	0.9999561556018224	0
AHCTF1	-0.8725109077037416	9.408662031871847	-7.231039862640757	1.3510406198967178e-8	3.060557350939365e-5	9.572544895676003	T1h	-1	-0.7134886879767013	1	0
PPIP5K1	-0.6489716753735006	7.01939316204331	-7.221948786685646	1.3891553435111166e-8	3.07618305303983e-5	9.546763434289216	T1h	-1	-0.6298638112787869	0.9999429067780846	0
DHX29	-0.9267590250790425	6.100703633146185	-7.183959194236669	1.5605346016947254e-8	3.307058080004336e-5	9.438936667751861	T1h	-1	-0.6948564874621028	0.999997927597217	0
UBR5	-0.7419780913784333	8.383386160810595	-7.17831171744976	1.5877733567161313e-8	3.328986428032362e-5	9.422894755673624	T1h	-1	-0.6648903582911382	0.9999999903387465	0
PLXNA1	0.6139645101965865	8.516218125401705	7.150703383339701	1.72799913699778e-8	3.5475102282924015e-5	9.344425804586704	T1h	1	0.6139645101965865	0.999999992266638	0
AIMP2	-0.7419403755649272	7.859392226538379	-7.107724712552926	1.971583108911462e-8	3.885674854367066e-5	9.222120003567703	T1h	-1	-0.703284587559911	0.9999981463289811	0
FRY	-0.6697801341359799	9.277758628794864	-7.089798716969707	2.083155366575026e-8	4.0055757118525015e-5	9.17105384254597	T1h	-1	-0.549756643228124	0.9999913101354687	0
MAP4K3	-0.8824010778070503	7.951994720610294	-7.0783616802583325	2.157646067555569e-8	4.0055757118525015e-5	9.138456630698814	T1h	-1	-0.7213001541137898	0.9999978236351953	0
DUSP12	-1.2229147070842465	6.861407517953686	-7.076093415942993	2.172735752954879e-8	4.0055757118525015e-5	9.131990249218795	T1h	-1	-1.2229147070842465	0.9997648412776693	0
BTAF1	-1.0127375757481882	7.03427887048719	-7.0735393983414925	2.1898538329641024e-8	4.0055757118525015e-5	9.124708648108374	T1h	-1	-0.6617891958815838	0.9929864250971144	1
DHCR24	-0.7319435523895823	9.491414849724636	-7.0716472713346565	2.2026232895869204e-8	4.0055757118525015e-5	9.119313717983516	T1h	-1	-0.6637132657080506	0.999083632978753	0
HDAC8	-0.5365985433391565	7.206779103742705	-7.064527247548996	2.251350982581562e-8	4.0055757118525015e-5	9.099009661802786	T1h	-1	-0.5317362722999874	0.9999992252275159	1
RAD1	-0.8354635657236313	6.2204169918996355	-7.063857979990928	2.2559868077349135e-8	4.0055757118525015e-5	9.097100872797927	T1h	-1	-0.8337805308783718	0.9999999999827945	0
ICMT	-0.6720445943614868	6.5243008996229115	-7.047850962224407	2.3697772717254276e-8	4.133143219652515e-5	9.05143522333084	T1h	-1	-0.5847111420704003	0.9999588467905021	0
MAP2K2	-0.8098266737621715	6.870495435790558	-7.024559230314817	2.5457736068989583e-8	4.4011512766848624e-5	8.984944022836599	T1h	-1	-0.8423937105720747	0.999989395050167	0
PKN2	-0.7537670767915392	7.730994753502641	-7.0145952794585575	2.6250332282762785e-8	4.428669142146283e-5	8.956484252852924	T1h	-1	-0.7793627631285749	1	0
GEMIN5	-1.0631597827936154	8.20808045527299	-7.014049751903991	2.629443841336916e-8	4.428669142146283e-5	8.954925809397215	T1h	-1	-0.7574873805412775	0.9995217660746634	0
MTHFD1	-1.143500711461786	6.441028381701106	-7.002936959662628	2.7209353887991234e-8	4.473284296164727e-5	8.923173164019275	T1h	-1	-0.7110115073094462	0.9999994401357649	0
KNTC1	0.5043957484257442	8.01036915998005	7.002609218718322	2.7236818592060604e-8	4.473284296164727e-5	8.922236534052416	T1h	1	0.5043957484257442	0.9993340267994995	0
RALGAPB	-0.6905612787733322	9.043645136854668	-6.985907748012805	2.8674037383052073e-8	4.6704082509102766e-5	8.874493343885181	T1h	-1	-0.6644032022432262	0.9999683776845378	0
CYP20A1	-0.71997034640386115	6.827847131124616	-6.98310022687009	2.892303319264174e-8	4.6723500604414794e-5	8.866465184879234	T1h	-1	-0.742394861562016	0.9999969491672699	0
SMU1	-0.8814067199516638	8.026907713904563	-6.948143666339605	3.221207533851817e-8	5.038479885727393e-5	8.766446190495047	T1h	-1	-0.8814067199516638	0.9922997504429438	0
HPS5	-0.9531662825917948	6.959569985758384	-6.930832838930999	3.3977900703098256e-8	5.1897235164455916e-5	8.716875085306679	T1h	-1	-0.7327932752803825	0.997805794496915	0
DGKI	-0.7891611505620286	9.458668705811856	-6.921241316033359	3.4997974494359164e-08	5.225409700944153e-5	8.689397424595695	T1h	-1	-0.7450533850277427	0.9999939265412163	0
MRPS35	-1.0912137576690792	6.575880641639609	-6.914665704575522	3.571507733040124e-8	5.292383684650224e-5	8.670555008502443	T1h	-1	-0.8865197921256728	0.9999944347340934	0
FAM168B	-0.6816764394536374	10.8925995069694	-6.909088227807377	3.6334922305406215e-8	5.304468020473095e-5	8.65456976631082	T1h	-1	-0.7292668177035235	0.9966794307332788	0
ITGA9	-0.6733690701323392	6.622824040001029	-6.890014602388391	3.853773169438914e-8	5.543919936683934e-5	8.599883545070544	T1h	-1	-0.6029312974385644	0.995168183228214	0
ABCA1	-0.8496851869726658	6.988895448328408	-6.8748793251326195	4.038108199711726e-8	5.7381225774750293e-5	8.556466568042723	T1h	-1	-0.7396004772372496	0.9999184755532424	0
ECHS1	0.6298876284314723	9.56557530709519	6.871215411270839	4.0840513487623946e-8	5.7381225774750293e-5	8.545953322243777	T1h	1	0.6298876284314723	0.9999999999709472	0
CSMD1	-0.7940342969782499	7.158965657257014	-6.86954034274344	4.105230680440721e-8	5.7381225774750293e-5	8.541146492544396	T1h	-1	-0.6347401792897832	0.999999999999471	0
IKBKAP	-0.8046208320596815	8.723715422592146	-6.861200951326508	4.212330850661713e-8	5.7898993252928175e-5	8.517211945895303	T1h	-1	-0.8046208320596815	0.9997267653722874	1
ABHD2	-0.5216123380982527	8.31166358187034	-6.857573999810364	4.25978467134551e-8	5.7898993252928175e-5	8.506800533316342	T1h	-1	-0.6714959608684415	0.9999999999999998	0
SPPL2A	-1.1576769798177455	8.45396729666928	-6.845884003352622	4.4164286638252676e-8	5.8701712216451965e-5	8.4732360167455	T1h	-1	-0.7011577932964514	0.999998991577518	0
RTTN	-1.0668929014560948	5.241931756651669	-6.842143326474729	4.4677684806822444e-8	5.8701712216451965e-5	8.46249328784724	T1h	-1	-0.7565848351104815	0.9999999892994191	0
RPL35	-0.9395629952851206	11.147468488825831	-6.834262285004152	4.5779096760830053e-8	5.975051328484391e-5	8.439856137691985	T1h	-1	-0.9395629952851206	0.9983665109125456	0
RAD54L2	-0.868329533724955	7.485354057069144	-6.813655563759425	4.878997547089982e-8	6.258906550827217e-5	8.380641867053999	T1h	-1	-0.7247554084953544	0.999926466532464	1
SNAPC3	-0.9569481939573681	5.619037295359057	-6.808908816845643	4.9511330760863596e-8	6.295413620434866e-5	8.366996917911926	T1h	-1	-0.9569481939573681	0.9949030372220624	0
CYTH1	-0.5005708143758891	8.923234365707367	-6.799060484636367	5.10424084900839e-8	6.44848848388442e-5	8.338681111542789	T1h	-1	-0.500735880031681	0.999999999999997	0
HERC2	-0.7254099452877334	8.886660405006264	-6.767932416859717	5.620243988501302e-8	6.966416139810003e-5	8.249130325168316	T1h	-1	-0.6047930135772138	0.9999372032714795	0
ATAD1	0.5225806553225958	8.90352235697636	6.757285973428019	5.808528417839842e-8	7.154800091884672e-5	8.218484283111465	T1h	1	0.5225806553225958	0.999946283085883	0
LRPPRC	-0.7628363574750008	8.219593734511978	-6.746393469171854	6.007739381054829e-8	7.308822889974135e-5	8.187120668975124	T1h	-1	-0.6917248642194349	0.9994155432725249	0
FBXO33	-0.7694486406810999	8.42875623467443	-6.743316015320936	6.065258475226862e-8	7.330839116283702e-5	8.178257832376612	T1h	-1	-0.6628033265613734	0.999867834116034	0
KPNA1	-0.7954199964261903	9.718928213736532	-6.704969757804548	6.830222689658241e-8	8.012664336717887e-5	8.067761855966369	T1h	-1	-0.765795314767088	0.9999999321420433	0
CAPZA2	-0.7888271799058479	11.565864598705735	-6.686547168276435	7.231559638428139e-8	8.433282247218766e-5	8.014636620304755	T1h	-1	-0.7698733640289754	0.9996975708685947	0
CDK6	-0.6888661114092383	10.46368445950224	-6.681378291620124	7.348369208522002e-8	8.519094100543236e-5	7.9997265446127415	T1h	-1	-0.7153277315984337	0.9999952301323405	0
ANTXR2	-0.8935082689959373	6.995192189520541	-6.653462503608348	8.01284419829398e-8	9.235107520330822e-5	7.919166798751755	T1h	-1	-0.7820966422592973	0.9999999972481601	0
ZBTB49	-0.6812020592828523	7.181356340953562	-6.6300501442236905	8.616535995992886e-8	9.705881541708272e-5	7.851559280759977	T1h	-1	-0.6812020592828523	0.9999926532881497	0
LETM1	-0.6747538149145083	8.526527352853128	-6.629211398767308	8.638992439376939e-8	9.705881541708272e-5	7.849136517341334	T1h	-1	-0.6574660796039338	0.9999996931858101	0
NAA35	-1.1762532577284919	6.713536821100918	-6.628245197090864	8.664934360193802e-8	9.705881541708272e-5	7.846345527267939	T1h	-1	-0.7094908713708868	0.9976318932611044	0
PDIA5	-1.0467804456593255	7.650447133194672	-6.619507631411841	8.903120351481542e-8	9.889679850468542e-5	7.821103000552906	T1h	-1	-0.7278437266156988	0.9999705217552946	0
NUP153	-0.7031048649472016	7.140616989376557	-6.618462639689529	8.932044272408722e-8	9.889679850468542e-5	7.818083693119743	T1h	-1	-0.5628972532874388	0.9999911069672952	0
CCNI2	0.9935667454950936	6.048116991109859	6.601722837926593	9.408477346903282e-8	1.030144638576159e-4	7.769706710525059	T1h	1	0.9106597669737297	0.9999950823762459	0
CREBBP	0.5332268120701933	8.630069743812918	6.587694957676552	9.827359625695247e-8	1.0641842552035835e-4	7.729151982637642	T1h	1	0.5332268120701933	0.9995902235936982	1
LRP3	-0.5523141408454784	6.941555446533609	-6.570991369579368	1.03506787657006e-7	1.1085196390217933e-4	7.68084414496626	T1h	-1	-0.5523141408454784	1	0
ADGRB3	-0.5284946055174338	11.036480812945225	-6.564736290967555	1.0553783603261612e-7	1.1087136664426383e-4	7.662749189752667	T1h	-1	-0.6223071413220834	0.9999867931019039	0
C10ORF76	-0.5911819114521784	7.608760274400902	-6.559959498076221	1.0711582800705731e-7	1.1169743834361313e-4	7.6489289103888325	T1h	-1	-0.5996453285122287	0.9993679412105804	0
CPSF3	-0.6506625723929815	9.971940683531358	-6.554750284760892	1.0886372551068415e-7	1.1292262357130355e-4	7.633855807171942	T1h	-1	-0.5998359760641803	0.9988370733235826	0
ATP11A	-0.9669299990577223	7.008775845318859	-6.530250413755042	1.1747696561141507e-7	1.1989030475548939e-4	7.56294021618846	T1h	-1	-0.7712861678332038	0.9999999162388584	0
CASP8AP2	-0.7893051484387961	8.879325916955016	-6.528782567390362	1.1801424327984486e-7	1.1989030475548939e-4	7.558690244962822	T1h	-1	-0.8954117416310243	0.9963364886381	0
MAPK8	1.1833055524137333	9.24966112715598	6.520341824855398	1.211521180388598e-7	1.2220967916436626e-4	7.534248393442057	T1h	1	1.1833055524137333	0.9712363007666442	0
KDM3B	-0.6852994369546099	6.868524686698624	-6.509587419229394	1.2527192714930304e-7	1.2386468730922918e-4	7.503100241274861	T1h	-1	-0.5874603527574104	0.9985446917657336	1
PDE7A	-0.8622587504065962	9.100219575893195	-6.508497195495506	1.2569735474135818e-7	1.2386468730922918e-4	7.499942197623	T1h	-1	-0.675443494117573	0.9998065074801926	0
RPL8	0.7202947911876141	10.241190494326654	6.502722950985069	1.2797491789430291e-7	1.242453631442404e-4	7.4832147270352305	T1h	1	0.620172922005235	0.9997374680629756	0
RAP1GAP	-0.6398400662831456	9.107923017462557	-6.489955496152099	1.3315920802706442e-7	1.2852489231024458e-4	7.446221102160683	T1h	-1	-0.6544181723690201	0.9999999873328922	0
HCFC2	-0.7395291345817991	8.752213399182859	-6.469958135250326	1.4170680914983537e-7	1.3056296017574236e-4	7.388258536559539	T1h	-1	-0.601747031114048	0.9913574717447662	1
UBTF	0.6210813807271052	7.622281567648555	6.46944797248842	1.4193193948926827e-7	1.3056296017574236e-4	7.386779503628674	T1h	1	0.6210813807271052	0.9997756708580154	1
CCT2	-0.7000174806130497	7.604091399704687	-6.468318064529585	1.4243183839268843e-7	1.3056296017574236e-4	7.383503686675523	T1h	-1	-0.6417583347642961	0.9998797316519901	0
INO80	-0.6048198799838209	7.7755795727782635	-6.461463839773123	1.4550246627876405e-7	1.319665415401442e-4	7.363630333710686	T1h	-1	-0.6609353123286819	0.9999937291433445	1
TRRAP	-0.7308022095045041	7.127841426043873	-6.4562852357909275	1.4786647580798408e-7	1.3306902519698966e-4	7.34861344872928	T1h	-1	-0.695259767173233	0.9997849498280837	1
ACSS2	-0.7522489922398083	8.514044639578119	-6.442486419293111	1.5435574006206903e-7	1.3722200193703373e-4	7.3085919038319656	T1h	-1	-0.6832574418753498	0.9984632953184802	0
ZZEF1	-0.6631083291991757	7.45334049460182	-6.442040706518747	1.5457005353058334e-7	1.3722200193703373e-4	7.307298987875544	T1h	-1	-0.6257520655845776	0.9999994509735531	0
PHLDB1	-0.837586000185742	6.414799383533056	-6.4262425179098335	1.623625947021588e-7	1.4221808717457897e-4	7.261464358430466	T1h	-1	-0.6740944915492495	0.999839777225963	0
PAQR3	-0.6168804674229236	9.157939136239564	-6.416221155053626	1.6750908019489484e-7	1.459381595765514e-4	7.232382295692821	T1h	-1	-0.5795265981568036	0.9999878594598959	0
EFR3A	-0.8432440500470353	9.998465894733457	-6.415108364962123	1.6809057165410266e-7	1.459381595765514e-4	7.229152616183393	T1h	-1	-0.7150238258409193	0.9995612195276973	0
RABGGTB	-0.984995707551418	8.993837631425862	-6.4105156929351015	1.705120191302877e-7	1.472159545110732e-4	7.215822438947303	T1h	-1	-0.76106338960526565	0.9992834438820793	0
PARL	-0.699155009774663	6.373185386462369	-6.3939524932969105	1.7953960874875106e-7	1.5181325564702595e-4	7.167738057241708	T1h	-1	-0.7239572239952659	0.9999999982981539	0
ATP13A3	-0.690429903170056	8.6404671591573	-6.386875938254552	1.835415571703209e-7	1.5278146434108883e-4	7.147189550026395	T1h	-1	-0.6004259566865746	0.9748913841068816	0
DNAJC13	-0.7905691820304526	7.080052921484862	-6.378348216291101	1.884834077906825e-7	1.5608010059251626e-4	7.1224235658614266	T1h	-1	-0.6247154572289458	0.999983227927021	0
DNAJC8	-0.9698685986012876	8.416237327997523	-6.375600772986684	1.901038572150949e-7	1.5611011914741567e-4	7.114443668797916	T1h	-1	-0.9698685986012876	0.9827604532397899	0
PHIP	-0.8223713158473522	8.422856355717794	-6.373695104097478	1.9123603720447418e-7	1.5638822886475764e-4	7.108908449106561	T1h	-1	-0.6496923358659422	0.9999989462865962	0
NUP54	-0.7528311815655417	7.14381354671654	-6.368694588748989	1.9423920588531227e-7	1.5753678869424232e-4	7.094382983357072	T1h	-1	-0.7080414166044622	0.9989952124594204	0
VAMP7	-0.5808702311320708	8.340780104632298	-6.364616980400328	1.9672312951253408e-7	1.582489030891766e-4	7.082537377394415	T1h	-1	-0.5959737501165909	0.9983479991068338	0
UBR3	-0.6226159384086092	7.876333008816842	-6.354743027673115	2.0287092789219202e-7	1.6066547195638196e-4	7.053849502329152	T1h	-1	-0.5687884996354016	0.9999999993059192	0
GBF1	-0.6635805434426132	8.018443005799613	-6.354557803435073	2.0298807877422372e-7	1.6066547195638196e-4	7.053311300765715	T1h	-1	-0.6182769154166395	0.9999560263691694	0
DSCAML1	-0.9396152549319119	5.407383569573179	-6.334333374124316	2.161970284931716e-7	1.684784283458174e-4	6.994534893928796	T1h	-1	-0.9396152549319119	0.9981855185851138	0
CCDC50	-1.5063562671109239	6.494204221795271	-6.334212442217793	2.1627855316256928e-7	1.684784283458174e-4	6.994183376997368	T1h	-1	-1.280855121616145	0.9999332398903176	0
ACO2	-0.6226871481851646	11.666393047122254	-6.314208559083709	2.3019771998708777e-7	1.7476681364149207e-4	6.936027194191636	T1h	-1	-0.6598513270700087	0.9999970917552907	0
EIF4A3	-0.5013324064200972	10.040608022125022	-6.307472649173825	2.3508435122978635e-7	1.7616488318544188e-4	6.9164397486414515	T1h	-1	-0.5794045057265054	0.9999999996631262	0
HEATR5A	-0.7284987312499087	6.71413745118318	-6.296651845746671	2.4315337700141616e-7	1.8015654192837254e-4	6.884969119302159	T1h	-1	-0.6529155009760361	0.9999999999846191	0
PIGA	0.8363071950656247	6.923809627212737	6.288696707999788	2.492623015052583e-7	1.839910540444282e-4	6.861829213863512	T1h	1	0.8363071950656247	0.9999619170908511	0
KLHL7	-0.6661679936610643	7.697626902181597	-6.282427283535171	2.5418509454143936e-7	1.8664361297561423e-4	6.843590577745784	T1h	-1	-0.6502317929770172	0.9926677535691111	0
AGK	-0.5886182823793673	7.997416218294446	-6.2806835650682	2.555715375157768e-7	1.8664361297561423e-4	6.838517524383992	T1h	-1	-0.6411789605257958	0.9999935414145491	0
HIPK2	0.674131464934355	9.154712892860484	6.280526317231259	2.5569693888603765e-7	1.8664361297561423e-4	6.838060031391219	T1h	1	0.674131464934355	0.9999687658801402	1
EXOC7	-0.717418703635115	7.02719940629412	-6.277792964734015	2.5788661528653e-7	1.8754732725878408e-4	6.83010749663366	T1h	-1	-0.7313243253985957	0.999999070014603	0
CEP120	-0.764786361070084	5.0363449807469465	-6.274616233578189	2.6045513932012217e-7	1.8858490300218783e-4	6.8208645357630555	T1h	-1	-0.6542175239026109	0.9999999925488574	0
EML5	-0.6684992755566936	6.8296284534540606	-6.266278789664443	2.673191124846588e-7	1.919890451650711e-4	6.796603818903103	T1h	-1	-0.5999176238626155	1	0
SOX8	0.8730737547000471	7.595156255373092	6.263514712374131	2.696345356367592e-7	1.919890451650711e-4	6.788560057140492	T1h	1	0.8730737547000471	0.9999688455781433	1
UBE3A	-0.9734702253116758	8.36713941141617	-6.256607654780579	2.755088402349739e-7	1.9531792902471079e-4	6.768458248403864	T1h	-1	-0.6549332741509609	0.9893246963796918	1
PFKP	-0.6599355962730904	8.726603822927142	-6.249406628402245	2.817699573047872e-7	1.988555866440593e-4	6.7474985897800455	T1h	-1	-0.5819183019168349	0.9988959601707437	0
BCAS2	-0.981976532121811	10.81731291207101	-6.239095378966143	2.9098477750193684e-7	2.0122261013751482e-4	6.717482125423597	T1h	-1	-0.7777533143367232	0.9996313958544916	0
CNPPD1	-0.5158533467180746	6.177502823301895	-6.221406800205434	3.0750234501623927e-7	2.083146137652145e-4	6.665979103898664	T1h	-1	-0.5158533467180746	0.9974128981929058	0
CNOT2	-0.7196699424333346	8.410674720677111	-6.221323502422788	3.0758231315417496e-7	2.083146137652145e-4	6.665736537673716	T1h	-1	-0.6496783301331549	0.9999999989554439	1
DARS	-1.055311068360477	7.920809615264915	-6.183602413239441	3.4602652375504614e-7	2.2921227313901443e-4	6.555861633181404	T1h	-1	-0.7461200697729059	0.9999384131839222	0
NCAM1	0.6328374083968988	10.826805355830043	6.183091152090538	3.465794148455801e-7	2.2921227313901443e-4	6.554372022074203	T1h	1	0.6098995200004032	0.9999861617398056	0
LGALSL	-0.653294553912259	9.971039856401578	-6.166202708687849	3.6534972261265927e-7	2.3921788947306758e-4	6.5051600756416	T1h	-1	-0.6740124948569424	0.9998902252396277	0
MMP24	-0.5029795865387339	8.936772978963642	-6.1548029540725215	3.7859284011661874e-7	2.454427345445516e-4	6.471935656651985	T1h	-1	-0.516772017868921	0.9925205187962992	0
LYST	-0.8902386095775494	5.6443350581350415	-6.15335776687611	3.8030574364336516e-7	2.4574484321379994e-4	6.467723330436208	T1h	-1	-0.6619261701411736	0.9962455815489681	0
NDUFB5	-0.6785290195087201	7.382168431142488	-6.149188510478588	3.8529101653574427e-7	2.480441596149965e-4	6.455570651111117	T1h	-1	-0.7548600133822201	0.9999169891268355	0
MARS2	1.5799055963574853	7.921162229504969	6.1462052290350515	3.888983647634203e-7	2.480441596149965e-4	6.4468744947998005	T1h	1	1.5799055963574853	0.9295460983468559	0
ACAT1	-0.7045594245652405	6.860115628912108	-6.1429187027622	3.9291161190420837e-7	2.492355207966585e-4	6.43729401334272	T1h	-1	-0.7468942870124803	0.9997119786359769	0
CPEB2	-0.7904168133991396	8.055274370820966	-6.136557956009927	4.0079720042331684e-07	2.509471500317578e-4	6.418750824579558	T1h	-1	-0.6514767975755715	0.9991036366394587	0
USP3	-0.7056760021587829	7.924953640373567	-6.136483276560089	4.008907188599745e-7	2.509471500317578e-4	6.418533106397284	T1h	-1	-0.7294123988899631	0.9999998893234989	0
PCF11	-0.704060671972238	5.964711824946802	-6.131885218980871	4.066910480339319e-7	2.519402920721331e-4	6.4051276861220074	T1h	-1	-0.6350442674697094	0.9880711439746872	0
PRMT7	-0.8736257116097015	7.017878467354087	-6.131498786147545	4.0718233918127134e-7	2.519402920721331e-4	6.404001025111775	T1h	-1	-0.6571519239030975	0.9999995270227966	0
GTDC1	-0.8512126652149696	8.169527153011698	-6.126759227627049	4.1325660005230146e-7	2.534955502110304e-4	6.39018221570932	T1h	-1	-0.683225704566599	0.9963865855548506	0
EXOSC9	-0.6601042246483289	9.031188009707275	-6.113228068126335	4.3110284158249336e-7	2.5903497692208576e-4	6.350726026368818	T1h	-1	-0.5944209409840706	0.9992968868651276	0
TTC17	-0.5754522135119551	8.196697293667594	-6.107715195425728	4.385934370846683e-7	2.627347992534795e-4	6.334648969265087	T1h	-1	-0.6165138779919438	0.9983005492539623	0
KIF5C	0.5451716304212813	11.810959259933187	6.097446831042962	4.5289512827108876e-7	2.7047994987933107e-4	6.304700883323454	T1h	1	0.5420250655673344	0.9983399193598628	0
