Ind	Individual	Group	n_Group	FisrtDate	n_Day	StartTime	Daily_SongRate	SongLen	SylperSong	RepetitionRate	slope
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	16.12345797	106	6.574272108	-0.691168677
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	6.763049901	43	6.35807818	-0.987946742
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	15.98134923	93	5.819283382	-0.059151172
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	4.979138315	29	5.824300947	-0.578710748
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	6.770181417	11	1.624771822	0.141164466
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	7.460657656	46	6.165676288	-0.509004543
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	2.92981863	19	6.485043069	-0.954799883
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	2.981473982	19	6.372686836	0.024558314
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	7.692199469	51	6.630093279	-0.132030401
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	5.012346923	32	6.384234868	-0.900441152
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	2.560192704	17	6.640125164	-0.154136755
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	15.09046489	96	6.361633038	-1.060683986
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	11.87515867	74	6.231495685	-0.462328342
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	5.602426291	34	6.068799166	-1.438978601
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	9.385487437	60	6.392848576	-0.62468687
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	12.85662133	79	6.144693695	-0.426104866
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	4.471825361	27	6.03780287	-0.804397255
b11	11	T14d	2	2014/11/16	8	2014/11/24	4.492977521	7.966825306	51	6.401546167	-0.622838482
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	26.40911567	185	7.005156943	-0.684427796
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.350850344	19	5.670202501	-0.806346977
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.545714259	32	7.039597778	-0.831966029
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.614761949	46	6.04089797	-0.576306639
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.29344672	46	6.307031746	-0.972130563
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	14.45032877	96	6.643447464	-0.557865866
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.266099751	7	3.089007885	-0.88464987
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.214931965	7	3.160367953	-0.757690505
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.816451192	4	1.42022699	-1.269855825
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.009331048	8	3.981424569	-0.189463191
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.062845767	13	2.56772586	-0.879599935
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.090929747	5	1.617636249	-0.401532135
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.960362852	19	4.797540203	-0.265796926
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.900283396	45	5.695998199	-0.62851838
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.348526061	58	6.204186588	0.070293028
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	24.31074834	158	6.499182905	-0.868672708
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.58602035	14	5.413723831	-0.804906344
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	14.35597509	89	6.199509224	-0.374294574
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	13.91859412	82	5.891399611	-0.959096936
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.666156411	8	1.714473176	0.224755777
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.80789119	35	3.238374571	1.003497782
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	20.22706342	128	6.328155371	-0.433620725
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	14.9868027	92	6.138734316	-0.507685977
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	23.32518137	127	5.444759379	0.5622174
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	12.2049433	71	5.817315022	0.300947696
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	13.68540812	92	6.722488597	-0.450712691
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.78595233	6	1.584806009	-0.302686235
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.86807251	50	6.354796545	-0.72433406
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.922550976	25	6.373403469	-0.062916805
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.038424134	12	5.886900473	-0.921218689
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.398582816	40	6.251384275	-0.47799978
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.335963726	21	6.295032478	-0.293668045
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	17.76291388	117	6.586757149	-0.049263626
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	11.04738092	71	6.426862664	-0.435435917
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.863752902	26	5.345666305	-0.548532007
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	11.09309524	66	5.949646925	-0.571216058
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	1.716428638	9	5.243445491	-0.097821889
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.904954672	27	6.914292807	-0.671339229
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.561916113	35	4.628456528	0.363868035
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.670408189	50	6.518557913	-0.379826634
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.749072194	77	7.898187486	-0.161483054
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	1.825984478	24	13.14359475	-0.622265647
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	1.575655639	20	12.69312882	-1.430854246
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	13.75842404	87	6.323398648	-0.271675522
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	15.77268708	104	6.593676746	-0.375980325
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	13.88438773	90	6.482100741	-0.107843882
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	12.00527215	83	6.913629192	-0.761150671
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.285238087	42	5.765082692	-0.591166466
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.984761894	33	6.620175788	-0.59201792
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.343367338	21	6.281092646	-0.612090101
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.264138341	36	6.838726049	-0.935474368
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	19.40151918	86	4.432642578	0.27333845
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	24.14060092	156	6.462142368	-0.265356264
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.860646188	62	6.287620387	0.447380389
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.862460375	65	6.590647519	-0.206162689
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.627607703	63	6.543681664	-0.27569876
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.83318603	29	6.000182864	-0.789974837
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.401269853	53	6.308570124	-0.249005779
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.746610045	56	6.402480471	-0.512500036
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.215396821	16	4.976057665	-1.119182831
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.331190467	27	6.233851918	-0.738531792
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.604818583	63	6.5592077	-0.60264814
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	18.58097506	122	6.565855647	-0.450520969
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.33250558	64	6.19404456	-0.657006751
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	18.54370749	122	6.579051145	-0.082198865
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.808492124	23	6.039135503	-0.427166434
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	23.81656468	106	4.450683859	0.547097377
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.15561223	65	6.400401918	-0.236368461
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.690396905	36	6.326447979	-0.724026811
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	14.2764172	94	6.584285028	-0.848576508
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.293004513	53	6.390928634	-0.829014768
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	12.74832195	83	6.510660801	-0.796799922
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.507108927	22	6.272973112	-0.124856823
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.449138284	43	6.667557448	-0.156833767
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.080702901	26	6.371451348	-0.523341222
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.696360588	64	6.600414601	-1.018588425
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.260408163	56	6.779326021	-0.576420611
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.985124707	53	6.63734155	-0.481396476
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.732131422	37	6.454841538	-0.250190439
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.882380962	33	6.758997353	-0.802810478
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.66757369	17	6.372832384	-0.730152761
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.368333399	62	6.618039448	-0.258488891
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	11.31356013	64	5.656928436	-0.739711178
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.441678047	54	5.719322321	-0.635993014
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.203106642	28	6.661739134	-0.177074141
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.723458052	32	5.591025515	0.067687926
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.282199502	20	6.093474814	-0.216498333
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.356541872	36	6.72075396	-0.654746765
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.366145134	8	1.490828108	0.091920285
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.091043115	47	6.628079852	0.678357755
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.848321915	30	6.187707939	-1.173415448
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.5462358	51	5.967539534	-0.086782622
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	12.17218822	84	6.900977742	-0.385202397
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	11.32153058	69	6.09458231	-0.753428132
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	18.24988663	116	6.356203868	-0.227121867
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	1.590941012	8	5.028470534	-1.037602376
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.360646248	63	6.730304546	-0.281788419
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	1.678140581	3	1.787692899	1.041385836
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.589966059	6	1.671324994	-0.558669517
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.628412604	8	1.728454372	0.287363241
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.412641764	6	1.75816872	1.137448884
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.716473937	55	7.127607823	0.222095686
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.858911574	30	6.17422226	-0.789206046
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.716791391	35	6.122315405	-1.006017778
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.309319675	53	7.251016833	-0.084474337
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.555521548	47	6.220616234	-0.395696764
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.242936492	26	6.127831526	-0.350270828
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	14.1041609	93	6.593798853	-0.236917423
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.435124636	61	6.465203413	-0.058541478
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.194761872	38	6.134214807	-0.753483584
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	11.44824266	75	6.551223817	-0.260017387
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.240192711	86	11.87813687	-1.088098165
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.788061202	77	13.30324565	-1.234004245
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	15.06892294	93	6.171642153	-0.901231821
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.287244856	22	6.692534618	-0.474485144
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.674161077	17	6.357133887	-1.85492217
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.435623646	23	5.185291142	-1.632769284
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.938934207	6	1.523254689	0.434162385
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.407426357	4	1.661525383	-0.00205881
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.678288043	44	6.588514859	-0.593425137
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.607018173	66	6.869977636	-0.968619976
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.868389964	30	6.162201512	-0.430802707
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.307641745	33	6.217450534	-0.819836029
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.60046482	68	6.414813043	-0.845696663
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.469478428	60	6.336146225	-1.039366315
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	11.04954648	71	6.425603089	-0.754420081
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.91477323	71	6.504945044	-0.695458261
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	16.5770635	102	6.153080128	-0.32145957
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	15.21840143	93	6.111022923	-0.367642442
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.858968258	18	6.295977561	-0.670577949
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.005929708	25	6.240748545	-0.300832036
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.007448971	30	5.991074532	-0.480811561
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	2.154410481	4	1.856656396	0.483506752
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.459739268	9	1.648430366	-0.005364081
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.991507947	60	6.672963017	-0.816409377
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	16.43563497	103	6.266870747	-0.407897783
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.013854861	23	5.730152383	-0.497965046
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.002233624	6	1.499162858	-0.632377183
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.310566902	8	1.855904381	0.204405851
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.126541853	51	7.156346101	-0.61167361
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	15.07890022	99	6.565465556	-0.748116712
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.984501243	23	5.772366125	-0.140781778
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.021609962	19	6.288038575	-0.687887634
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.780555487	28	5.857059933	-1.015320213
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.191235781	32	6.164235522	-0.61656638
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.60111111	70	6.603081436	-0.654475862
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.5691269	72	6.81229402	-0.490267644
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	15.34320867	99	6.452366133	-0.339025777
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.066587329	60	6.617704967	-0.836868286
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.989614487	29	5.812072271	-0.649560296
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.578900218	53	6.177948065	-0.226687137
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.311009049	39	5.334420972	-0.890242172
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.846383214	33	6.809201531	-0.504303705
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.63696146	43	6.478868419	-0.493951213
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.310544252	20	6.041302721	-0.724295602
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	19.03626984	123	6.461349887	-0.750565086
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.698662102	62	6.392634298	-0.364512338
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.713276684	37	6.476143559	-0.935166233
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.904444516	27	6.915196231	-0.645698686
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.602970541	37	6.603639932	-1.050047486
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.491746128	22	6.300572606	-0.80683712
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.985442221	55	6.887533398	-0.359676715
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.524931967	31	6.850931732	-1.680811855
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.295158744	27	6.286147174	-0.474040325
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.76163262	72	6.69043467	-0.790837379
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.317811847	43	5.876073463	-0.75534323
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.45451242	70	6.695673333	-0.327688288
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	15.96789116	103	6.45044477	-0.805432822
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.303276598	48	5.780850419	0.20739321
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.035453439	34	5.633379554	-0.407600474
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.360408187	44	5.977929333	-0.216976551
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.764829993	37	6.418229166	-1.245112487
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	15.68073702	91	5.803298652	-0.486189065
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.395011306	27	6.143328907	-0.582249119
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.326099753	34	5.374559575	-0.698905752
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.72354877	25	6.714025126	-0.780102143
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.695838988	24	6.493789388	-0.670132388
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.948231339	44	6.332546781	-0.903063522
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.481439948	33	6.020315886	-0.849134858
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	11.77541953	73	6.199354494	0.098309592
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.173571467	45	6.273025954	-0.737276705
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.373412728	23	6.818021349	-1.02843357
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	11.64250576	77	6.613696532	-0.404209044
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.072026789	31	6.1119551	-0.45338637
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	17.61208618	109	6.188931788	0.163974507
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.970158696	23	5.793219304	-0.420847393
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.127970457	33	6.435294485	-0.405018927
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.293412745	51	6.149458802	-0.357755159
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.190215468	57	6.202248489	-0.397853853
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.070929706	40	6.588776668	-0.523415301
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.166224539	57	6.218481748	-0.825002658
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.913990855	30	6.105017466	-0.544939101
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.775170088	24	6.357329456	-0.308897777
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.611145139	35	6.237585936	-0.35088894
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	14.12505674	93	6.584044347	-0.97832781
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.207460284	50	6.937256402	-0.692091545
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.158628106	30	5.815499661	-0.450907017
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	7.420510173	49	6.603319564	-0.452051092
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.818253994	41	6.013269678	-0.955003032
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	12.71337867	83	6.52855564	-0.025077787
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.66741496	70	6.562039655	-0.850869443
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.063446701	55	6.820904514	-0.394382958
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	9.961541951	57	5.722005718	-0.701031259
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	5.820283532	38	6.528891555	0.040284723
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	4.83320868	28	5.793252858	-0.665431398
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	10.17844665	69	6.779030472	-0.103702752
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.555068016	55	6.428937782	-0.702722116
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.991768658	42	6.007063742	-0.174767321
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.499852657	43	6.615534577	-0.110453585
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	1.915476143	7	3.654443844	0.212756254
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.937063456	7	1.777974899	0.463159601
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	3.622709751	6	1.656218801	0.077462306
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	8.201417208	52	6.340367608	-0.587740691
b11	11	T14d	2	2014/11/16	9	2014/11/25	5.302764607	6.87055558	45	6.549688665	-0.372226932
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	6.723492086	36	5.354360434	-0.756659784
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	3.098435402	17	5.486640125	0.142568504
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	4.436541915	18	4.057214007	-0.125866399
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	12.33196145	88	7.13592889	-0.139862846
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	4.440623581	28	6.305420734	-0.423586029
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	5.122698486	34	6.637126915	-0.730299104
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	4.532981873	30	6.618160152	-0.87344442
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	3.351791441	26	7.757045883	-1.003421543
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	4.159081578	27	6.491817843	-0.573488502
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	8.182256162	52	6.355215355	-0.587499715
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	8.9106462	54	6.060166545	-0.572020353
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	3.466190457	24	6.924028063	-0.96390374
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	6.474807262	48	7.413348082	-0.894165042
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	6.611054361	43	6.504257514	-0.717877733
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	15.53873014	106	6.821664255	-0.231061774
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	7.800804973	46	5.896827335	-0.354615719
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	2.20626986	17	7.705313074	-1.242146186
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	13.39006799	93	6.945446434	-0.447759578
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	11.73310649	83	7.074000397	-0.484528986
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	18.41773242	120	6.515460062	-0.5148084
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	12.41108841	82	6.606995077	0.068014577
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	2.98134923	18	6.037534892	0.131271678
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	4.369308412	24	5.492860136	0.071964619
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	5.914875269	38	6.42448036	-1.405331736
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	7.012392282	46	6.559815559	-0.731318687
b11	11	T14d	2	2014/11/16	10	2014/11/26	8.137479669	2.330952346	15	6.435137991	-1.515099316
